9.799190256744623184e-01,1.750023558270186186e+00,1.844122190959751606e+00,1.740420339163392782e+00,1.255888372194021940e+00,1.355980490334331989e+00,1.654025784693658352e+00,1.560659997165203094e+00,1.220813316293060780e+00,1.930735700298100710e+00,1.408805570099502802e+00,5.777742671780288219e-01,1.248267438262701035e+00,1.533000841271132231e+00,1.775254207197576761e+00,1.361887545790523291e+00
1.146189557854086161e+00,1.750023558270186186e+00,1.844122190959751606e+00,1.740420339163392782e+00,1.255888372194021940e+00,1.355980490334331989e+00,1.654025784693658352e+00,1.560659997165203094e+00,1.220813316293060780e+00,1.930735700298100710e+00,1.408805570099502802e+00,5.777742671780288219e-01,1.248267438262701035e+00,1.533000841271132231e+00,1.775254207197576761e+00,1.361887545790523291e+00
9.799190256744623184e-01,1.510288537945598364e+00,1.844122190959751606e+00,1.740420339163392782e+00,1.255888372194021940e+00,1.355980490334331989e+00,1.654025784693658352e+00,1.560659997165203094e+00,1.220813316293060780e+00,1.930735700298100710e+00,1.408805570099502802e+00,5.777742671780288219e-01,1.248267438262701035e+00,1.533000841271132231e+00,1.775254207197576761e+00,1.361887545790523291e+00
9.799190256744623184e-01,1.750023558270186186e+00,1.626839250791817904e+00,1.740420339163392782e+00,1.255888372194021940e+00,1.355980490334331989e+00,1.654025784693658352e+00,1.560659997165203094e+00,1.220813316293060780e+00,1.930735700298100710e+00,1.408805570099502802e+00,5.777742671780288219e-01,1.248267438262701035e+00,1.533000841271132231e+00,1.775254207197576761e+00,1.361887545790523291e+00
9.799190256744623184e-01,1.750023558270186186e+00,1.844122190959751606e+00,1.163341935258358717e+00,1.255888372194021940e+00,1.355980490334331989e+00,1.654025784693658352e+00,1.560659997165203094e+00,1.220813316293060780e+00,1.930735700298100710e+00,1.408805570099502802e+00,5.777742671780288219e-01,1.248267438262701035e+00,1.533000841271132231e+00,1.775254207197576761e+00,1.361887545790523291e+00
9.799190256744623184e-01,1.750023558270186186e+00,1.844122190959751606e+00,1.740420339163392782e+00,5.097146551124751568e-01,1.355980490334331989e+00,1.654025784693658352e+00,1.560659997165203094e+00,1.220813316293060780e+00,1.930735700298100710e+00,1.408805570099502802e+00,5.777742671780288219e-01,1.248267438262701035e+00,1.533000841271132231e+00,1.775254207197576761e+00,1.361887545790523291e+00
9.799190256744623184e-01,1.750023558270186186e+00,1.844122190959751606e+00,1.740420339163392782e+00,1.255888372194021940e+00,1.373433629982173443e+00,1.654025784693658352e+00,1.560659997165203094e+00,1.220813316293060780e+00,1.930735700298100710e+00,1.408805570099502802e+00,5.777742671780288219e-01,1.248267438262701035e+00,1.533000841271132231e+00,1.775254207197576761e+00,1.361887545790523291e+00
9.799190256744623184e-01,1.750023558270186186e+00,1.844122190959751606e+00,1.740420339163392782e+00,1.255888372194021940e+00,1.355980490334331989e+00,1.768580713309347630e+00,1.560659997165203094e+00,1.220813316293060780e+00,1.930735700298100710e+00,1.408805570099502802e+00,5.777742671780288219e-01,1.248267438262701035e+00,1.533000841271132231e+00,1.775254207197576761e+00,1.361887545790523291e+00
9.799190256744623184e-01,1.750023558270186186e+00,1.844122190959751606e+00,1.740420339163392782e+00,1.255888372194021940e+00,1.355980490334331989e+00,1.654025784693658352e+00,1.448532872833311558e+00,1.220813316293060780e+00,1.930735700298100710e+00,1.408805570099502802e+00,5.777742671780288219e-01,1.248267438262701035e+00,1.533000841271132231e+00,1.775254207197576761e+00,1.361887545790523291e+00
9.799190256744623184e-01,1.750023558270186186e+00,1.844122190959751606e+00,1.740420339163392782e+00,1.255888372194021940e+00,1.355980490334331989e+00,1.654025784693658352e+00,1.560659997165203094e+00,1.941049967426806688e+00,1.930735700298100710e+00,1.408805570099502802e+00,5.777742671780288219e-01,1.248267438262701035e+00,1.533000841271132231e+00,1.775254207197576761e+00,1.361887545790523291e+00
