Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11
177.108151001866,191.928872853133,224.626208494093,180.689662320429,391.003902565145,0.000508546073245935,7.51644092341558e-05,39.3085820147992,0.328564845982405,239.418829160516,384.725443434889
174.861440121579,190.397193384067,224.563033560611,181.508493136193,391.454070262053,0.000502318700041559,7.55728073904441e-05,38.9591002038139,0.335752840463348,238.263670193642,383.972570437736
168.126254562044,182.042579005756,214.302141624544,180.906675553122,389.819782995323,0.000488811608449752,7.43507299268589e-05,38.0499260089306,0.314571352356991,235.604573559691,379.457060547588
177.210692905488,192.025432755148,224.790752442482,181.285527440029,391.300513034896,0.00050527209477383,7.53064091260982e-05,39.1281595487323,0.331129624171058,238.562971130445,384.260924368563
211.029194173912,232.358081295506,273.523455711664,177.480411940421,393.766880056175,0.000558948498621523,7.74293583414864e-05,41.9949918414016,0.37054005111791,251.412199532757,400.754533631086
178.254433757592,193.122187195598,225.826352546841,180.615769839233,391.133172642868,0.00051097856993449,7.5258535527665e-05,39.4542616417334,0.330397034593561,240.63032638954,385.744649378083
177.117108494968,191.93389858301,224.484389125715,180.68579089542,390.999564714939,0.000508587645353723,7.51641100832185e-05,39.311078400978,0.328692759083366,239.438217856177,384.749308995953
177.108151001866,191.928872853133,224.626208494093,180.689662320429,391.003902565145,0.000508546073245935,7.51644092341558e-05,39.3085820147992,0.328564845982405,239.418829160516,384.725443434889
179.367975222911,194.355870547994,227.349908332518,180.420766218318,391.268148716969,0.00051553894381506,7.54154115974131e-05,39.7328477788498,0.333202106699282,239.658225447376,387.053413571276
192.542116110599,206.919274040374,240.052699253865,144.706038545061,373.515728812692,0.000744522491346745,8.86988250774334e-05,46.5447068759565,0.633917181406956,271.729534163334,430.18220457799
177.929016428598,192.608876641272,225.143256626019,182.907602906509,392.146890223044,0.00049507694145827,7.66903600249209e-05,38.5683239955698,0.355663014917177,238.420904267283,384.904836553549
177.059774489289,191.970884000136,224.908357866614,194.26238941586,414.844825296521,0.000484993483793096,7.34832590382918e-05,38.6245244472488,0.303278719768721,246.900972703595,397.10802526124
170.044238806403,186.206391163683,219.611438303295,139.574726833637,275.344649157296,0.000733508853619911,7.42936367109944e-05,27.7997182300996,0.0421230696955741,165.770272975341,260.897051504857
177.107951259372,191.927605276139,224.626504693555,180.687843910684,391.016085383497,0.000508553543321766,7.51629062420593e-05,39.3533813750579,0.328506633219195,238.279686764412,384.248143219138
177.108083729307,191.927632102183,224.62639315929,180.68867814861,391.016267395144,0.000508546775648859,7.51645473123985e-05,39.3807418565037,0.328430162141716,238.157765201329,384.220650560896
177.107930852758,191.92759221722,224.62650239195,180.687783638205,391.016078704957,0.000508554031111603,7.51627702490251e-05,36.1758141395345,0.298277302522098,239.14847284199,382.125261126415
177.108151001866,191.928872853133,224.626208494093,180.689662320429,391.003902565145,0.000508546073245935,7.51644092341558e-05,39.3085820147992,0.328564845982405,239.418829160516,384.725443434889
211.834078057391,235.09570119155,278.414054075282,117.929598330897,293.437517984861,0.00112175324581527,8.63089973052917e-05,34.2882844459227,0.0515907002205385,202.226889580513,305.245880228406
217.757157317656,244.220432463521,290.552743580084,119.684801142752,297.998583692215,0.0011162034124927,8.69971202037391e-05,34.5005791402993,0.0528123393751193,204.253917536853,307.899097890923
208.040466429577,232.382723720845,277.940969954259,120.686237408922,294.752458393359,0.00110676730103995,8.64528235314234e-05,34.3771133457047,0.0517584075320602,201.001397293716,304.504610279782
178.276099249448,194.299013873875,230.445819182533,132.304470670111,292.181569845076,0.0010067995444925,8.31032386880067e-05,33.3928736895195,0.0478103379696887,193.614002996251,293.965778505453
206.06220050367,230.191327106548,275.873017168193,123.043495557122,294.970462908083,0.00108658785790026,8.59915881609972e-05,34.2112363655358,0.0512047924767877,199.701569576372,303.021278479324
208.049501058607,232.4022521548,278.298350144873,122.380551410772,295.344235112444,0.00109222537846957,8.61810100082309e-05,34.2622822138018,0.0514322826605781,201.836351195912,303.939753695575
208.076526315312,232.416037059862,278.087614267867,122.360802904926,295.342986325172,0.00109223347991223,8.61818980380646e-05,34.2541740730324,0.0514357704820494,202.021890810973,304.085546594574
205.038838047607,228.900467013077,274.115203635665,123.701044420862,294.828166239278,0.00107958438719438,8.5782136274566e-05,34.1248775436739,0.0509564440370668,199.970631657955,302.7073316796
193.308582061783,216.89942068971,260.532031610722,151.278186945055,296.572394198741,0.000722240770758046,7.57271428280402e-05,26.1252973684368,0.0397705155762946,173.596399724509,270.342430887982
207.938567253261,232.444868641666,278.266376510774,112.727154610246,291.429440281824,0.0011524962653248,8.60551799027563e-05,34.1884308466124,0.0512787925746734,200.614888498661,304.73580435649
209.079161407417,232.64918188043,277.198377321052,104.963170969578,277.618997816129,0.00115309232428611,9.00879831448408e-05,33.57039155257,0.0607744485541418,193.346228868053,295.508295029376
214.817353860052,237.215356756164,282.888748373319,175.673728789716,412.670988469823,0.0006855244063541,8.75578285042884e-05,43.9489697112853,0.553066562629734,286.110390830448,447.230777197434
208.056527296212,232.411893371257,278.091582589479,122.396106340123,295.364804785371,0.00109223372378472,8.61806621554711e-05,34.2211898370395,0.0514205404625048,200.524288770725,305.271586205425
208.053475104953,232.411254614514,278.093247006686,122.412483579293,295.372304525436,0.00109224104976428,8.61828270233136e-05,34.1991832609926,0.0514310666307698,201.482711104749,305.541161106395
208.0533663469,232.411204983855,278.092607287017,122.412440807859,295.37306353925,0.00109224177121458,8.61828675883144e-05,37.2113661995115,0.056610924906907,202.789061763348,307.291628639665
208.076526315312,232.416037059862,278.087614267867,122.360802904926,295.342986325172,0.00109223347991223,8.61818980380646e-05,34.2541740730324,0.0514357704820494,202.021890810973,304.085546594574
208.076526315312,232.416037059862,278.087614267867,122.360802904926,295.342986325172,0.00109223347991223,8.61818980380646e-05,34.2541740730324,0.0514357704820494,202.021890810973,304.085546594574
204.121742833072,255.623213072262,363.046243542077,194.681073826462,342.9736112991,0.00101661368430296,6.57189594243859e-05,29.0194850197087,0.0152956126694987,195.146890124272,322.317908997493
203.142727029525,254.784298409968,362.953694687003,195.005937709378,343.013093182422,0.0010149308360554,6.57741890451251e-05,28.9446474181938,0.0153161533430962,195.182508648657,322.338300157616
205.682108731219,258.04854458951,365.242716536323,195.185573759471,343.768795727627,0.00102016862030415,6.57284136478904e-05,29.2020903288343,0.015311638062613,194.721847888534,324.057876325659
204.924757408837,256.646614142951,363.694623769199,194.902357755192,343.382443297916,0.0010393371706443,6.55028567587576e-05,30.1543322343639,0.0152072116046474,196.781045819304,323.8748978706
156.586768473158,175.332752545357,242.595224183196,185.534765550876,322.961384004043,0.000899193782517776,6.48552741836107e-05,23.1182352195812,0.0147915931803931,176.809562868649,300.872359595278
201.478974786098,251.844048548985,359.864501358497,194.385052425857,341.762590006634,0.00101119667823865,6.5708918780974e-05,28.7452076986788,0.0152932703761008,192.19515565937,321.513648862688
206.134889896528,258.47827761326,350.165816271567,194.925223653761,343.745556771279,0.00102134570247186,6.58669686098726e-05,29.2614284726999,0.0153667102023652,195.868398918472,323.359911688602
204.121742833072,255.623213072262,363.046243542077,194.681073826462,342.9736112991,0.00101661368430296,6.57189594243859e-05,29.0194850197087,0.0152956126694987,195.146890124272,322.317908997493
184.158234977345,225.270902064939,326.434249157147,191.171733526025,332.782617621522,0.00095848910025663,6.56132367922792e-05,26.0184735580584,0.0151884868801841,186.559737159834,312.665965487398
139.3337320886,179.873715006065,268.883656813257,163.192729423137,288.636720516069,0.000349804940378674,5.84760202629949e-05,1.36830226812761,0.0118692804141888,133.511459484828,252.131716445478
203.901506549161,255.171619740963,362.554753938105,195.184719536335,343.170757265782,0.00100133994063964,6.63360736383677e-05,28.2898260232636,0.0155776013457282,194.16945892811,321.71217497368
200.881788172479,239.283373287291,324.013727706522,131.482001511859,257.512283260092,0.00133901359870609,8.00187900668893e-05,35.3725444671761,0.022514392206884,168.682602318814,284.999666487062
204.30908969926,255.645292385506,361.680081489295,191.704425497298,337.787196787056,0.00104452867899005,6.56782650645092e-05,28.1613384878536,0.0141189995452489,190.644050747228,318.908633991022
204.124037660285,255.619367966501,363.057965043212,194.67864609404,342.980089310815,0.00101670479324478,6.57204309289638e-05,28.9387082889354,0.0153186311927075,193.700277733427,324.609710480325
204.122566259041,255.615495802033,363.042800085457,194.679459858229,342.978460607865,0.00101658526298038,6.57181715832197e-05,29.1315176365698,0.0152432771225201,194.161930112065,321.671031397376
204.128057281515,255.622407861919,363.051825422329,194.678827361404,342.975263552916,0.00101670802835643,6.57185187829014e-05,28.8770599940145,0.0151665953493809,194.753652655472,321.62277351243
204.121742833072,255.623213072262,363.046243542077,194.681073826462,342.9736112991,0.00101661368430296,6.57189594243859e-05,29.0194850197087,0.0152956126694987,195.146890124272,322.317908997493
82.4310614860462,102.877207697609,151.169444830587,97.89216418701,189.49068548533,0.000328663646116773,6.27696521356187e-05,0.714346647441161,0.0125731384276025,96.5270653989116,201.068916830584
80.3107543490555,100.737758876438,149.440495328367,97.2070759014909,188.789284817645,0.000326151067841062,6.26500934315508e-05,0.693182372635918,0.012523031998796,96.8665085883632,202.093913738113
82.1340704287392,102.355436125962,150.409213458293,98.6005623700587,189.836738864268,0.000326980064741734,6.30699578318292e-05,0.706065548454077,0.0126960848389087,96.5137543243548,201.943694130521
117.702888702388,150.46680431619,215.350549708578,109.46468580888,205.034118049612,0.000363282272144813,6.44419300875017e-05,1.03578967505325,0.013271314442125,106.616104711222,211.330633722785
82.0564634145168,102.744549426531,151.328922878511,98.0525256568513,189.460109962921,0.000328648511251069,6.27840183499942e-05,0.714527058968022,0.0125797935117784,96.8563910728325,201.319172352887
81.1505614831169,101.883436520946,156.708575448228,97.7444975028941,189.076951723114,0.000327141701329395,6.26832012214263e-05,0.702395667082482,0.0125379529594963,96.2687809162715,200.857870358944
81.853187907608,102.503571349098,151.103218647719,98.0061593958184,189.372058246902,0.000328382046119957,6.27705367758957e-05,0.712316302411207,0.0125739205331723,96.8669370233173,201.326395480557
93.8435515773317,115.371401082418,164.46522085404,102.69137353908,194.836895299817,0.000347569047492297,6.3664821356422e-05,0.887147781375809,0.0129439271830914,100.951632468249,205.556757719224
146.379604475621,162.552739195384,209.22139058279,130.119411444971,237.443652114643,0.00116264019022242,7.7279641236305e-05,27.0371233014676,0.0193517897103891,152.974002671162,262.516346062303
81.8832644559385,102.575581374504,151.224558622321,97.2900854434602,189.15017591813,0.000333613641298307,6.23489120185596e-05,0.74988053887786,0.0124022616597251,96.9783681896711,201.744373990273
81.9863684904312,103.652263624413,155.888283148652,125.214430367972,254.314642547781,0.000308146049403293,5.7366478834738e-05,0.672732251831933,0.0104685436043801,108.536880016609,225.732246739922
81.8252615857502,102.460589316026,151.133721423918,99.2654650462004,192.077890701417,0.000323445693844366,6.27471633474604e-05,0.786549195653558,0.0135930420479211,98.1100430389767,202.389995086523
81.8415336053559,102.503700036721,151.103929016161,98.0065302605146,189.356714168887,0.000328389479686743,6.27695796443186e-05,0.71966164372658,0.0125726387703288,95.3955091691915,200.185421644706
81.8531502919751,102.503561989579,151.10321245894,98.0065138008694,189.372156122595,0.000328381873237309,6.27705291028822e-05,0.705466659262214,0.0125755229362218,97.8777057152565,203.781178825189
81.8531307568765,102.50355831715,151.103211431838,98.0067088958529,189.372257525031,0.000328381847940066,6.27705266289185e-05,0.715239022593418,0.0126657269503123,97.1814676039533,202.101245282151
81.853187907608,102.503571349098,151.103218647719,98.0061593958184,189.372058246902,0.000328382046119957,6.27705367758957e-05,0.712316302411207,0.0125739205331723,96.8669370233173,201.326395480557
