APD40,APD50,APD90,CTD50,CTD90,CaTmax,CaTmin,Tamax,Tamin,TaD50,TaD90,dTadtmax
152.597547045929,172.620538140236,222.294712809796,243.039377510002,513.959349318393,0.000332941067631136,7.45834868507996e-05,50.5698361794788,1.28491703564561,294.876896092874,519.106915791242,0.426159990652177
145.798816717001,168.420738712307,221.258526764069,202.694879041698,405.712618062652,0.000414553186013238,7.06807363450798e-05,37.6165592249874,0.211860137623092,230.522628044947,403.813363464829,0.361339882216315
142.150396714123,166.757002432328,221.241758454331,177.422648614087,340.139850488029,0.00049357020772276,7.02333410408648e-05,29.7830716140162,0.0844254387080838,196.446168205231,349.249529956124,0.315279731229673
140.285856946391,166.264059063883,221.242297672629,159.989681219394,299.627745202942,0.000569006192651659,7.01306196073989e-05,24.5073797999226,0.054824572891474,176.713259030605,316.98625647347,0.280581256931149
139.349432719127,166.198559738501,220.959569723845,147.618930339913,272.227653120596,0.000641047965308653,7.01514201453929e-05,20.6933305164522,0.0386935664718221,163.026126508869,296.253273136021,0.252994412022351
138.91029446931,166.250645925387,220.401593383965,138.100129930382,252.757995276392,0.000709775766683719,7.02118264808686e-05,17.7802678626318,0.0287752637919207,152.671909289736,283.55986481369,0.230011909797739
138.718661966305,166.280506007911,219.686459220863,130.204155228177,237.886043547914,0.000775400234018027,7.02818276624299e-05,15.4862861288793,0.0222524504368634,145.270357567135,272.636938120742,0.210388558079768
138.651517308803,166.264460072713,218.880110190059,123.600938954696,226.33560914973,0.000838147901263078,7.03579140724941e-05,13.6111549813688,0.0177287917522953,138.068021724081,263.982904528362,0.193270808527022
