APD40,APD50,APD90,CTD50,CTD90,CaTmax,CaTmin,Tamax,Tamin,TaD50,TaD90,dTadtmax
185.95941537787,207.213227480837,259.854618035365,253.462556566924,523.325920765279,0.000345825471443723,7.70002301859846e-05,53.7900295353159,1.50252208053639,310.622213061145,534.193248918012,0.445627965597168
178.906342052162,202.435108397928,257.30563141004,213.165661604039,416.344482802136,0.000429513958760174,7.25160528920817e-05,40.2591110137494,0.23912731026777,242.913467567673,417.667377755893,0.38016581627962
174.723236677566,199.796814360449,255.255514173733,185.953465176221,349.746159360727,0.000510686043548584,7.19629359351057e-05,31.9400364878134,0.0893519003462186,207.393776160707,359.644585680292,0.332577120223024
172.356311293723,198.283688508332,253.256148669975,167.306783040985,308.407478562335,0.000588128062073184,7.18020642920702e-05,26.2991737501004,0.0577106504905103,185.247830069856,326.754929095916,0.296429262702698
170.936465408272,197.202823970879,251.18582824293,153.369695237437,280.606680727962,0.000661710860921957,7.17670744772641e-05,22.1786686729021,0.0406239369693606,170.240944281472,305.27733457353,0.267240643476419
170.031342089208,196.296535254673,249.155380844382,142.426463385112,260.458545819281,0.000731630298414135,7.17855703262357e-05,19.0228124575704,0.0301993360756757,159.356674587888,289.894499208826,0.242891180644007
169.369182891069,195.443271583061,247.2225253127,133.616802119443,245.198045105754,0.000798051843650456,7.1813844563416e-05,16.5020573555039,0.0233006122706058,149.939778121274,278.124321923578,0.221700203365817
168.866033861191,194.626438259618,245.44928141421,126.655088187623,233.53430045373,0.000861322391595052,7.18458407657451e-05,14.4523418882289,0.0185388699650901,142.711735140784,270.164502429027,0.203310637190658
