APD40,APD50,APD90,CTD50,CTD90,CaTmax,CaTmin,Tamax,Tamin,TaD50,TaD90,dTadtmax
199.80354929673,221.138205603996,273.665679108999,266.922892936577,531.110476817729,0.000318031111328388,7.55886978525012e-05,49.1579687358816,1.3659524536834,309.234698391861,532.358538651254,0.402014987078638
193.713981410148,216.915368016591,271.013510297667,222.638730905292,421.515107695904,0.000396511327632519,7.15237366000934e-05,35.7613722046423,0.22360886512936,243.536766503763,417.392379930332,0.338165433871581
189.778738662339,214.0510356933,268.081326645853,192.764889933451,354.084632879319,0.000469728428073227,7.10915601950752e-05,27.5351976594997,0.086474956933575,206.860700157753,360.096116904232,0.290115497346422
187.272369088331,211.959943795977,265.071064090764,171.997948636784,312.329439567416,0.000537689951716522,7.09145106885849e-05,21.9865860195887,0.0559535949181291,185.059707235859,326.097203773756,0.25283833971173
185.582378504139,210.255004716713,262.182905052232,156.043319072209,284.25002908059,0.000601057305006449,7.08536089279083e-05,18.0022587228638,0.0393611879522522,166.36289098754,303.56557065829,0.222993685932273
184.337692100991,208.785583734318,259.557144473389,144.195221037412,264.107578768343,0.0006606030225088,7.08457880595151e-05,15.0170603285093,0.0292316562442901,155.342019792609,287.166113607243,0.198249729622816
183.400352732816,207.508323088772,257.26384093697,134.363910040821,249.22010207859,0.000716428712547898,7.08513585634167e-05,12.6881831074656,0.0225491124035644,146.34433275712,275.815630651727,0.177254501019255
182.657770080556,206.393770295934,255.299255606219,126.833916032702,237.690257855252,0.00076916099167615,7.0862226111167e-05,10.8456391300808,0.0179173338250928,140.459401340094,266.167544479073,0.159119295009824
