APD40,APD50,APD90,CTD50,CTD90,CaTmax,CaTmin,Tamax,Tamin,TaD50,TaD90,dTadtmax
144.921652269647,172.224495856328,225.446206143497,162.819294712246,302.455183489092,0.000314674168837099,6.60775925117336e-05,7.96208216259226,0.0626278931860292,163.624608114868,303.146277868336,0.102813778251686
161.195295586326,186.53991904313,239.686542680177,173.097905518134,318.70463738172,0.000405625588412597,6.89273824036388e-05,16.0397725344534,0.068744787903249,179.455404720169,322.876668486798,0.188613916956254
171.331282820043,196.559610602922,251.228521626856,177.909396649846,330.625638992057,0.000503440930093402,7.12553402381113e-05,26.267199831564,0.074495776355818,193.044081471621,341.842351695893,0.286945442397885
177.888491550447,203.937845554099,260.960807596145,180.519952260632,339.942039044914,0.00060480454877248,7.29580783896514e-05,36.8432523164618,0.0796655721619944,208.871400103005,358.991860669638,0.381992232411279
183.26731794,210.470879967155,270.060073051787,181.192256683988,347.045804035915,0.000710158833679718,7.4216609462677e-05,46.5753755097145,0.0842807785109694,221.723256614176,374.688827926856,0.467132265647661
188.343709394175,216.737839971917,278.727177110259,179.881726508552,351.803764116208,0.000820703469136503,7.53253482060815e-05,54.951364517257,0.0890755695959692,231.859247616566,388.298804479009,0.541029719641101
193.140832780234,222.151779596323,285.670029587666,177.720141703485,354.329417609312,0.000912441017694772,7.70549412350649e-05,60.5883311476864,0.0949690652096126,243.690233785693,399.161146796497,0.591775934885027
197.579793342747,226.382084746342,290.204320634511,176.090228599613,355.864306952473,0.000956020167341003,8.06068251843416e-05,62.5086131149905,0.104615849406201,250.071115717854,407.8300793452,0.605309541412549
